Year,January,February,March,April,May,June,July,August,September,October,November,December
1984,0.8732994,0.1992797,0.7534155,1.067343,0.8829827,0.5265420,0.6502585,0.2172136,-0.7454591,2.000690,1.011788,0.6799557
1985,-0.2137734,-0.06187574,-0.08295411,1.986960,0.4394494,0.7476302,0.5015011,0.9740439,0.6493537,0.3550678,-0.4360441,-1.157015
1986,0.1623525,-1.339710,-0.9496867,0.1878568,0.5176988,-0.4407873,-1.226700,0.8050459,-0.4930343,-0.9759151,-0.4067592,-0.8420289
1987,0.8137030,0.6029717,0.9166688,0.5346177,0.9445586,1.100042,0.3742061,-1.118185,1.123732,2.150850,0.1974428,1.433615
1988,-0.2524304,-0.8402572,-0.4652075,-1.009156,-0.1191103,0.4333860,2.254764,0.02353258,-1.560528,-1.199933,-1.966843,-0.8167189
1989,-0.7624604,-0.7248830,-1.980121,0.9188442,-1.438227,-0.4897924,-0.08181182,-1.612987,-0.9027338,-1.105131,-1.325299,1.170671
1990,1.057749,0.9607304,-1.774315,-1.801048,-1.456922,0.9365813,-0.1219357,0.9901696,0.4312967,0.2438081,-0.7350483,0.4006269
1991,-0.04188004,0.3042308,-0.2505581,-0.06416333,0.2461377,0.08715134,0.6465338,-0.1709525,0.4725820,0.7012064,-0.4555432,-0.2147245
1992,-1.114286,0.4267385,-0.7549033,2.186536,-1.678410,-0.9752260,-0.3026220,1.923102,1.587280,-1.778118,0.2546344,0.5486578
1993,-1.363444,-1.023787,-0.8452571,-1.273036,0.8047336,0.8689663,-0.05961822,-1.299442,0.7279132,-1.421363,-1.051200,-1.343849
1994,0.3410072,-1.711829,-0.9496867,0.8885303,-0.05509416,-1.111359,0.1792034,1.645112,1.275948,-0.5364944,1.704945,-0.5385919
1995,0.9171092,-1.581991,0.6883654,1.590225,-0.04345447,1.557361,-1.021701,-0.6347935,0.6641952,-0.7341179,-0.7255371,-1.356230
1996,-0.7033809,0.1135872,-0.7397779,-1.016526,-1.414724,0.8561484,0.4064614,-0.5590377,2.159781,-0.6744499,0.7715116,2.092351
1997,0.9171092,-0.4707701,-1.615167,-2.329193,-1.438227,1.322989,0.7490438,1.242960,-2.111309,-0.8935901,-1.376671,-0.02107296
1998,-0.4867696,-0.2872744,-1.368219,0.9863091,-0.6514889,-0.4897926,-1.852715,-1.871398,-0.1868179,0.7565577,1.027745,0.4436126
